epoch,train_loss,valid_loss,_rmse,time
2871,35498700800.0,36384153600.0,190746.3125,00:00
2872,35458457600.0,36786085888.0,191796.984375,00:00
2873,35398709248.0,37154414592.0,192754.796875,00:00
2874,35409309696.0,37057638400.0,192503.59375,00:00
2875,35364352000.0,35943923712.0,189588.828125,00:00
2876,35382366208.0,37533265920.0,193735.046875,00:00
2877,35333976064.0,36913410048.0,192128.625,00:00
2878,35329081344.0,36873977856.0,192025.984375,00:00
2879,35340701696.0,36752207872.0,191708.65625,00:00
2880,35320193024.0,36142313472.0,190111.3125,00:00
2881,35299266560.0,36740644864.0,191678.5,00:00
2882,35267497984.0,37145055232.0,192730.53125,00:00
2883,35230912512.0,36453580800.0,190928.21875,00:00
2884,35245428736.0,35864793088.0,189380.015625,00:00
2885,35230748672.0,36567883776.0,191227.3125,00:00
2886,35147698176.0,36399190016.0,190785.703125,00:00
2887,35119869952.0,37191897088.0,192852.015625,00:00
2888,35092156416.0,36277493760.0,190466.53125,00:00
2889,35023224832.0,36456538112.0,190935.9375,00:00
2890,35044941824.0,36568932352.0,191230.046875,00:00
2891,35060170752.0,36222578688.0,190322.296875,00:00
2892,35018043392.0,35755196416.0,189090.4375,00:00
2893,34998005760.0,35800195072.0,189209.390625,00:00
2894,35012296704.0,36213907456.0,190299.515625,00:00
2895,34986868736.0,36231487488.0,190345.6875,00:00
2896,34987503616.0,37217443840.0,192918.21875,00:00
2897,34964955136.0,36582088704.0,191264.453125,00:00
2898,34916085760.0,36073422848.0,189930.03125,00:00
2899,34933182464.0,35824984064.0,189274.890625,00:00
2900,34886524928.0,36126126080.0,190068.765625,00:00
2901,34897031168.0,36391763968.0,190766.25,00:00
2902,34903089152.0,35803353088.0,189217.734375,00:00
2903,34889232384.0,36323921920.0,190588.34375,00:00
2904,34876141568.0,36320313344.0,190578.890625,00:00
2905,34839089152.0,35037003776.0,187181.734375,00:00
2906,34826182656.0,36000186368.0,189737.15625,00:00
2907,34821386240.0,36510343168.0,191076.796875,00:00
2908,34829451264.0,36121190400.0,190055.765625,00:00
2909,34852102144.0,35902865408.0,189480.515625,00:00
2910,34855858176.0,35569958912.0,188599.984375,00:00
2911,34816131072.0,36035874816.0,189831.171875,00:00
2912,34771066880.0,35740909568.0,189052.65625,00:00
2913,34769485824.0,36273405952.0,190455.78125,00:00
2914,34718081024.0,36101672960.0,190004.40625,00:00
2915,34664054784.0,35758325760.0,189098.703125,00:00
2916,34639151104.0,36022104064.0,189794.90625,00:00
2917,34644086784.0,36362084352.0,190688.453125,00:00
2918,34653642752.0,36878082048.0,192036.671875,00:00
2919,34620899328.0,35691229184.0,188921.21875,00:00
2920,34619817984.0,36178698240.0,190206.984375,00:00
2921,34583302144.0,35991748608.0,189714.921875,00:00
2922,34550276096.0,35373629440.0,188078.78125,00:00
2923,34463514624.0,35056439296.0,187233.65625,00:00
2924,34466103296.0,35694604288.0,188930.15625,00:00
2925,34440450048.0,35576766464.0,188618.03125,00:00
2926,34410643456.0,35838185472.0,189309.765625,00:00
2927,34386862080.0,36422098944.0,190845.75,00:00
2928,34373746688.0,35264569344.0,187788.640625,00:00
2929,34343542784.0,35973414912.0,189666.59375,00:00
2930,34305349632.0,36131581952.0,190083.09375,00:00
2931,34270918656.0,35690455040.0,188919.171875,00:00
2932,34250706944.0,35885056000.0,189433.515625,00:00
2933,34204583936.0,35710361600.0,188971.859375,00:00
2934,34236725248.0,35442933760.0,188262.921875,00:00
2935,34288850944.0,35194073088.0,187600.828125,00:00
2936,34255867904.0,35883753472.0,189430.078125,00:00
2937,34217259008.0,35884916736.0,189433.140625,00:00
2938,34165438464.0,34991546368.0,187060.28125,00:00
2939,34178699264.0,35072147456.0,187275.578125,00:00
2940,34165252096.0,36210311168.0,190290.078125,00:00
2941,34087925760.0,35165908992.0,187525.75,00:00
2942,34068629504.0,34756648960.0,186431.359375,00:00
2943,34099765248.0,34958127104.0,186970.921875,00:00
2944,34063185920.0,35826647040.0,189279.28125,00:00
2945,34015451136.0,35252232192.0,187755.78125,00:00
2946,33984192512.0,36080021504.0,189947.421875,00:00
2947,33953998848.0,34635075584.0,186105.015625,00:00
2948,33933103104.0,34759090176.0,186437.90625,00:00
2949,33927550976.0,34624606208.0,186076.875,00:00
2950,33947168768.0,35000676352.0,187084.6875,00:00
2951,33930414080.0,34471874560.0,185666.015625,00:00
2952,33875609600.0,35651137536.0,188815.09375,00:00
2953,33874192384.0,34514350080.0,185780.390625,00:00
2954,33854683136.0,35750191104.0,189077.203125,00:00
2955,33803851776.0,34686001152.0,186241.78125,00:00
2956,33780213760.0,35913621504.0,189508.890625,00:00
2957,33738586112.0,34915745792.0,186857.5625,00:00
2958,33712789504.0,35897004032.0,189465.0625,00:00
2959,33732560896.0,34521575424.0,185799.828125,00:00
2960,33716375552.0,35240972288.0,187725.796875,00:00
2961,33699862528.0,35052273664.0,187222.515625,00:00
2962,33652596736.0,34835443712.0,186642.5625,00:00
2963,33662294016.0,34845118464.0,186668.484375,00:00
2964,33645004800.0,34722496512.0,186339.71875,00:00
2965,33635727360.0,35011846144.0,187114.53125,00:00
2966,33610614784.0,34839699456.0,186653.953125,00:00
2967,33603653632.0,34630115328.0,186091.671875,00:00
2968,33556451328.0,34557702144.0,185897.015625,00:00
2969,33520107520.0,35349528576.0,188014.703125,00:00
2970,33493278720.0,34958663680.0,186972.359375,00:00
2971,33461362688.0,34898788352.0,186812.1875,00:00
2972,33447081984.0,35004231680.0,187094.171875,00:00
2973,33444173824.0,34860531712.0,186709.75,00:00
2974,33422761984.0,34332008448.0,185288.96875,00:00
2975,33425551360.0,35357388800.0,188035.609375,00:00
2976,33395886080.0,34507272192.0,185761.328125,00:00
2977,33379450880.0,34188369920.0,184900.953125,00:00
2978,33387888640.0,33893640192.0,184102.265625,00:00
2979,33398036480.0,33977909248.0,184330.984375,00:00
2980,33379758080.0,34565210112.0,185917.203125,00:00
2981,33374799872.0,34397659136.0,185466.0625,00:00
2982,33341835264.0,34763239424.0,186449.03125,00:00
2983,33307779072.0,34427293696.0,185545.9375,00:00
2984,33302374400.0,34547728384.0,185870.1875,00:00
2985,33270315008.0,34247399424.0,185060.53125,00:00
2986,33242415104.0,34359963648.0,185364.40625,00:00
2987,33199867904.0,34544193536.0,185860.6875,00:00
2988,33166874624.0,34833735680.0,186637.984375,00:00
2989,33124145152.0,34711179264.0,186309.390625,00:00
2990,33125666816.0,34837446656.0,186647.90625,00:00
2991,33129263104.0,34027649024.0,184465.84375,00:00
2992,33124098048.0,33779339264.0,183791.5625,00:00
2993,33095575552.0,34499686400.0,185740.90625,00:00
2994,33085593600.0,34690564096.0,186254.03125,00:00
2995,33056294912.0,33633499136.0,183394.375,00:00
2996,33003149312.0,34919563264.0,186867.78125,00:00
2997,32999657472.0,34303387648.0,185211.734375,00:00
2998,32950546432.0,35030540288.0,187164.46875,00:00
2999,32964104192.0,33597988864.0,183297.546875,00:00
3000,32893444096.0,34008537088.0,184414.03125,00:00
3001,32924278784.0,33664829440.0,183479.78125,00:00
3002,32933306368.0,34696511488.0,186270.0,00:00
3003,32943085568.0,34498805760.0,185738.546875,00:00
3004,32933074944.0,34406862848.0,185490.875,00:00
3005,32871489536.0,35277582336.0,187823.265625,00:00
3006,32848265216.0,33699221504.0,183573.484375,00:00
3007,32809166848.0,33593180160.0,183284.421875,00:00
3008,32737454080.0,33321760768.0,182542.484375,00:00
3009,32720715776.0,34432528384.0,185560.046875,00:00
3010,32652339200.0,34798653440.0,186543.953125,00:00
3011,32592340992.0,33989296128.0,184361.859375,00:00
3012,32575045632.0,33844080640.0,183967.609375,00:00
3013,32614688768.0,34337593344.0,185304.0625,00:00
3014,32633987072.0,34236348416.0,185030.671875,00:00
3015,32605501440.0,33730699264.0,183659.1875,00:00
3016,32583790592.0,33652224000.0,183445.4375,00:00
3017,32570091520.0,33800916992.0,183850.25,00:00
3018,32587337728.0,34435989504.0,185569.375,00:00
3019,32563924992.0,34553987072.0,185887.03125,00:00
3020,32538521600.0,33788581888.0,183816.703125,00:00
3021,32520695808.0,33540573184.0,183140.875,00:00
3022,32454275072.0,34771185664.0,186470.34375,00:00
3023,32420227072.0,33766072320.0,183755.46875,00:00
3024,32421376000.0,33310984192.0,182512.96875,00:00
3025,32389570560.0,33883348992.0,184074.296875,00:00
3026,32398100480.0,33753395200.0,183720.984375,00:00
3027,32388110336.0,33760948224.0,183741.515625,00:00
3028,32413693952.0,33828638720.0,183925.640625,00:00
3029,32401115136.0,33744615424.0,183697.078125,00:00
3030,32385300480.0,33413990400.0,182794.953125,00:00
3031,32350570496.0,33044973568.0,181782.765625,00:00
3032,32300926976.0,33619509248.0,183356.234375,00:00
3033,32298852352.0,33508911104.0,183054.40625,00:00
3034,32293625856.0,33519812608.0,183084.171875,00:00
3035,32269563904.0,33454884864.0,182906.765625,00:00
3036,32219793408.0,34047016960.0,184518.34375,00:00
3037,32210003968.0,33343977472.0,182603.328125,00:00
3038,32222658560.0,33331771392.0,182569.921875,00:00
3039,32184424448.0,32775962624.0,181041.328125,00:00
3040,32159117312.0,33586591744.0,183266.453125,00:00
3041,32174172160.0,33591273472.0,183279.21875,00:00
3042,32172146688.0,33244688384.0,182331.28125,00:00
3043,32140408832.0,32750141440.0,180970.0,00:00
3044,32117751808.0,32666247168.0,180738.0625,00:00
3045,32081246208.0,33756839936.0,183730.34375,00:00
3046,32070520832.0,33710106624.0,183603.125,00:00
3047,32007249920.0,32814895104.0,181148.828125,00:00
3048,31980097536.0,33360295936.0,182648.015625,00:00
3049,31994124288.0,33739581440.0,183683.375,00:00
3050,32001554432.0,33361797120.0,182652.125,00:00
3051,31972345856.0,33756993536.0,183730.765625,00:00
3052,31916511232.0,32472784896.0,180202.078125,00:00
3053,31854563328.0,32643330048.0,180674.640625,00:00
3054,31814369280.0,32454658048.0,180151.765625,00:00
3055,31819462656.0,32861706240.0,181277.984375,00:00
3056,31792291840.0,33242234880.0,182324.53125,00:00
3057,31779405824.0,33529804800.0,183111.453125,00:00
3058,31733776384.0,32744235008.0,180953.6875,00:00
3059,31735281664.0,32349757440.0,179860.390625,00:00
3060,31732279296.0,33464905728.0,182934.15625,00:00
3061,31711039488.0,33506414592.0,183047.578125,00:00
3062,31702411264.0,33351249920.0,182623.25,00:00
3063,31701348352.0,32481943552.0,180227.484375,00:00
3064,31652100096.0,33337174016.0,182584.703125,00:00
3065,31656421376.0,31925843968.0,178678.046875,00:00
3066,31641133056.0,33311434752.0,182514.203125,00:00
3067,31655528448.0,32219473920.0,179497.828125,00:00
3068,31564300288.0,33232861184.0,182298.8125,00:00
3069,31527718912.0,32867176448.0,181293.0625,00:00
3070,31509714944.0,32701999104.0,180836.953125,00:00
3071,31492808704.0,33427021824.0,182830.578125,00:00
3072,31478446080.0,31444688896.0,177326.5,00:00
3073,31460548608.0,32248580096.0,179578.890625,00:00
3074,31482693632.0,32998512640.0,181654.921875,00:00
3075,31480438784.0,32964612096.0,181561.609375,00:00
3076,31458852864.0,32836427776.0,181208.25,00:00
3077,31429036032.0,32307138560.0,179741.859375,00:00
3078,31391168512.0,32914647040.0,181423.9375,00:00
3079,31369961472.0,33437294592.0,182858.671875,00:00
3080,31433222144.0,32697706496.0,180825.0625,00:00
3081,31363805184.0,32672817152.0,180756.234375,00:00
3082,31331678208.0,32661827584.0,180725.828125,00:00
3083,31293802496.0,33229445120.0,182289.46875,00:00
3084,31258107904.0,32547209216.0,180408.453125,00:00
3085,31257610240.0,32439361536.0,180109.296875,00:00
3086,31237386240.0,32197113856.0,179435.53125,00:00
3087,31148963840.0,32254353408.0,179594.96875,00:00
3088,31181641728.0,31768866816.0,178238.234375,00:00
3089,31155185664.0,33016100864.0,181703.328125,00:00
3090,31149975552.0,33088663552.0,181902.890625,00:00
3091,31084365824.0,32981479424.0,181608.046875,00:00
3092,31053879296.0,32750813184.0,180971.859375,00:00
3093,30967015424.0,31849175040.0,178463.359375,00:00
3094,31012755456.0,31485147136.0,177440.53125,00:00
3095,31041230848.0,31876739072.0,178540.59375,00:00
3096,31003719680.0,32125255680.0,179235.203125,00:00
3097,30983727104.0,32110237696.0,179193.3125,00:00
3098,30963802112.0,33198868480.0,182205.5625,00:00
3099,30900271104.0,32157054976.0,179323.890625,00:00
3100,30887284736.0,32197107712.0,179435.53125,00:00
3101,30843959296.0,32539219968.0,180386.3125,00:00
3102,30836502528.0,31626096640.0,177837.28125,00:00
3103,30808092672.0,31838126080.0,178432.40625,00:00
3104,30765967360.0,32001167360.0,178888.703125,00:00
3105,30748784640.0,32722841600.0,180894.578125,00:00
3106,30763622400.0,31356487680.0,177077.625,00:00
3107,30737266688.0,31781896192.0,178274.78125,00:00
3108,30664757248.0,32112492544.0,179199.578125,00:00
3109,30704318464.0,31961075712.0,178776.625,00:00
3110,30677923840.0,32930957312.0,181468.890625,00:00
3111,30732589056.0,31283843072.0,176872.390625,00:00
3112,30729637888.0,31479003136.0,177423.21875,00:00
3113,30717495296.0,31746578432.0,178175.6875,00:00
3114,30694187008.0,32839561216.0,181216.890625,00:00
3115,30668048384.0,31652616192.0,177911.828125,00:00
3116,30681167872.0,31497752576.0,177476.0625,00:00
3117,30660718592.0,31900110848.0,178606.03125,00:00
3118,30616225792.0,32178573312.0,179383.875,00:00
3119,30624034816.0,32579821568.0,180498.8125,00:00
3120,30588395520.0,31585781760.0,177723.890625,00:00
3121,30576095232.0,32223598592.0,179509.328125,00:00
3122,30565562368.0,33415081984.0,182797.9375,00:00
3123,30550261760.0,32368771072.0,179913.234375,00:00
3124,30472595456.0,32014970880.0,178927.265625,00:00
3125,30506491904.0,31408820224.0,177225.34375,00:00
3126,30446086144.0,32292677632.0,179701.640625,00:00
3127,30471897088.0,32579620864.0,180498.25,00:00
3128,30444873728.0,31913480192.0,178643.4375,00:00
3129,30414921728.0,31381960704.0,177149.546875,00:00
3130,30409369600.0,32100859904.0,179167.125,00:00
3131,30341640192.0,32037748736.0,178990.921875,00:00
3132,30308384768.0,31245371392.0,176763.609375,00:00
3133,30290880512.0,31035764736.0,176169.6875,00:00
3134,30291679232.0,31490013184.0,177454.265625,00:00
3135,30235774976.0,32369924096.0,179916.4375,00:00
3136,30233180160.0,32368324608.0,179911.984375,00:00
3137,30204747776.0,31928457216.0,178685.359375,00:00
3138,30166411264.0,30565308416.0,174829.375,00:00
3139,30121689088.0,30919614464.0,175839.75,00:00
3140,30133252096.0,31550083072.0,177623.421875,00:00
3141,30089336832.0,31208280064.0,176658.65625,00:00
3142,30095767552.0,31987578880.0,178850.71875,00:00
3143,30030383104.0,31188684800.0,176603.1875,00:00
3144,30015397888.0,30678368256.0,175152.40625,00:00
3145,30001942528.0,30725609472.0,175287.21875,00:00
3146,30022084608.0,31195312128.0,176621.953125,00:00
3147,29967196160.0,31860723712.0,178495.71875,00:00
3148,29933019136.0,31574188032.0,177691.265625,00:00
3149,29879572480.0,30844848128.0,175627.015625,00:00
3150,29888616448.0,31330256896.0,177003.5625,00:00
3151,29901422592.0,31967125504.0,178793.515625,00:00
3152,29884880896.0,30791485440.0,175475.015625,00:00
3153,29872455680.0,31448758272.0,177337.984375,00:00
3154,29821974528.0,31019515904.0,176123.5625,00:00
3155,29798952960.0,31634589696.0,177861.15625,00:00
3156,29796646912.0,31039637504.0,176180.6875,00:00
3157,29793585152.0,30768758784.0,175410.265625,00:00
3158,29798766592.0,31473430528.0,177407.53125,00:00
3159,29764118528.0,30873288704.0,175707.96875,00:00
3160,29737451520.0,31368439808.0,177111.359375,00:00
3161,29696530432.0,30211792896.0,173815.40625,00:00
3162,29704220672.0,31938312192.0,178712.9375,00:00
3163,29705588736.0,30921799680.0,175845.953125,00:00
3164,29662689280.0,31681110016.0,177991.875,00:00
3165,29674266624.0,31115399168.0,176395.578125,00:00
3166,29637738496.0,30691125248.0,175188.828125,00:00
3167,29634754560.0,31267176448.0,176825.265625,00:00
3168,29604317184.0,31400249344.0,177201.15625,00:00
3169,29584744448.0,30789705728.0,175469.9375,00:00
3170,29614884864.0,30055940096.0,173366.5,00:00
3171,29624819712.0,31739895808.0,178156.953125,00:00
3172,29584648192.0,31472386048.0,177404.578125,00:00
3173,29561688064.0,29355520000.0,171334.53125,00:00
3174,29502363648.0,30287650816.0,174033.484375,00:00
3175,29477345280.0,29777074176.0,172560.328125,00:00
3176,29445312512.0,31332519936.0,177009.9375,00:00
3177,29405952000.0,30869970944.0,175698.5,00:00
3178,29344430080.0,30962817024.0,175962.53125,00:00
3179,29329100800.0,30539474944.0,174755.453125,00:00
3180,29306804224.0,30863792128.0,175680.9375,00:00
3181,29289482240.0,30888237056.0,175750.5,00:00
3182,29252900864.0,31267356672.0,176825.78125,00:00
3183,29253230592.0,30457307136.0,174520.234375,00:00
3184,29232568320.0,30128783360.0,173576.4375,00:00
3185,29244436480.0,30437734400.0,174464.125,00:00
3186,29225932800.0,30097850368.0,173487.328125,00:00
3187,29233995776.0,30816026624.0,175544.9375,00:00
3188,29170743296.0,31169499136.0,176548.859375,00:00
3189,29186164736.0,30291836928.0,174045.5,00:00
3190,29153476608.0,30292961280.0,174048.734375,00:00
3191,29150920704.0,29633509376.0,172143.859375,00:00
3192,29142259712.0,30667823104.0,175122.296875,00:00
3193,29098485760.0,30152458240.0,173644.625,00:00
3194,29082519552.0,30194823168.0,173766.578125,00:00
3195,29068242944.0,29411885056.0,171498.9375,00:00
3196,29043320832.0,30812680192.0,175535.40625,00:00
3197,28974096384.0,30604568576.0,174941.609375,00:00
3198,28947443712.0,30766225408.0,175403.03125,00:00
3199,28915886080.0,30377957376.0,174292.71875,00:00
3200,28878014464.0,30120024064.0,173551.21875,00:00
3201,28873480192.0,30299185152.0,174066.609375,00:00
3202,28886046720.0,30151233536.0,173641.109375,00:00
3203,28853639168.0,29250355200.0,171027.359375,00:00
3204,28852260864.0,30300284928.0,174069.78125,00:00
3205,28859367424.0,29134901248.0,170689.484375,00:00
3206,28826519552.0,30389733376.0,174326.53125,00:00
3207,28765743104.0,30246924288.0,173916.421875,00:00
3208,28724623360.0,30574192640.0,174854.765625,00:00
3209,28716675072.0,30275364864.0,173998.171875,00:00
3210,28726265856.0,30219081728.0,173836.359375,00:00
3211,28736724992.0,30045128704.0,173335.3125,00:00
3212,28684984320.0,29694171136.0,172319.96875,00:00
3213,28694833152.0,29543086080.0,171881.015625,00:00
3214,28676782080.0,29873297408.0,172838.9375,00:00
3215,28683976704.0,29698387968.0,172332.203125,00:00
3216,28615602176.0,29938481152.0,173027.390625,00:00
3217,28598484992.0,30167259136.0,173687.25,00:00
3218,28544540672.0,30041239552.0,173324.09375,00:00
3219,28535048192.0,30565361664.0,174829.53125,00:00
3220,28555114496.0,30292254720.0,174046.703125,00:00
3221,28482990080.0,29649954816.0,172191.625,00:00
3222,28486320128.0,30646286336.0,175060.8125,00:00
3223,28477313024.0,29499566080.0,171754.375,00:00
3224,28443901952.0,29763291136.0,172520.40625,00:00
3225,28453828608.0,30373545984.0,174280.09375,00:00
3226,28426326016.0,29719021568.0,172392.0625,00:00
3227,28440752128.0,30237458432.0,173889.21875,00:00
3228,28365815808.0,29498368000.0,171750.875,00:00
3229,28390995968.0,29555857408.0,171918.171875,00:00
3230,28375879680.0,30041114624.0,173323.703125,00:00
3231,28359028736.0,29864650752.0,172813.921875,00:00
3232,28303521792.0,28946305024.0,170136.140625,00:00
3233,28258646016.0,29708363776.0,172361.140625,00:00
3234,28276482048.0,30493317120.0,174623.359375,00:00
3235,28261081088.0,30032908288.0,173300.0625,00:00
3236,28229980160.0,29426509824.0,171541.5625,00:00
3237,28180836352.0,29775040512.0,172554.46875,00:00
3238,28182419456.0,29571555328.0,171963.828125,00:00
3239,28173527040.0,28475285504.0,168746.21875,00:00
3240,28147822592.0,29507667968.0,171777.96875,00:00
3241,28118949888.0,29913171968.0,172954.234375,00:00
3242,28095580160.0,29638402048.0,172158.078125,00:00
3243,28120727552.0,28547645440.0,168960.484375,00:00
3244,28131842048.0,30101209088.0,173497.0,00:00
3245,28091314176.0,29952436224.0,173067.703125,00:00
3246,28069894144.0,29412986880.0,171502.140625,00:00
3247,28062435328.0,29924935680.0,172988.25,00:00
3248,28008050688.0,28267327488.0,168128.90625,00:00
3249,27957100544.0,29376385024.0,171395.40625,00:00
3250,27950934016.0,29351122944.0,171321.6875,00:00
3251,27925590016.0,29620830208.0,172107.03125,00:00
3252,27937280000.0,29321482240.0,171235.15625,00:00
3253,27895001088.0,29537130496.0,171863.703125,00:00
3254,27890157568.0,28775723008.0,169634.09375,00:00
3255,27876276224.0,29650112512.0,172192.0625,00:00
3256,27829792768.0,28998141952.0,170288.40625,00:00
3257,27801894912.0,28751022080.0,169561.25,00:00
3258,27803398144.0,29001068544.0,170297.015625,00:00
3259,27767861248.0,29506009088.0,171773.140625,00:00
3260,27787829248.0,28282181632.0,168173.078125,00:00
3261,27731292160.0,29030105088.0,170382.21875,00:00
3262,27724994560.0,29669574656.0,172248.578125,00:00
3263,27686471680.0,28687478784.0,169373.78125,00:00
3264,27641608192.0,27828416512.0,166818.515625,00:00
3265,27629766656.0,27811321856.0,166767.265625,00:00
3266,27642834944.0,28906569728.0,170019.328125,00:00
3267,27631517696.0,29264291840.0,171068.09375,00:00
3268,27579111424.0,30092642304.0,173472.3125,00:00
3269,27584536576.0,29161887744.0,170768.515625,00:00
3270,27564240896.0,27820388352.0,166794.4375,00:00
3271,27563749376.0,28915904512.0,170046.765625,00:00
3272,27557320704.0,29335459840.0,171275.96875,00:00
3273,27558402048.0,28877742080.0,169934.515625,00:00
3274,27513399296.0,28285634560.0,168183.34375,00:00
3275,27449573376.0,29417273344.0,171514.640625,00:00
3276,27421890560.0,29084098560.0,170540.59375,00:00
3277,27406465024.0,28165793792.0,167826.671875,00:00
3278,27371905024.0,29386924032.0,171426.171875,00:00
3279,27342866432.0,28922787840.0,170067.015625,00:00
3280,27304329216.0,29360113664.0,171347.9375,00:00
3281,27288154112.0,28092274688.0,167607.5,00:00
3282,27277168640.0,29689630720.0,172306.796875,00:00
3283,27217625088.0,29440167936.0,171581.375,00:00
3284,27246704640.0,28508438528.0,168844.40625,00:00
3285,27274487808.0,27981672448.0,167277.234375,00:00
3286,27235598336.0,28250740736.0,168079.5625,00:00
3287,27200165888.0,28691468288.0,169385.5625,00:00
3288,27186376704.0,29469552640.0,171667.0,00:00
3289,27192834048.0,28545671168.0,168954.65625,00:00
3290,27173842944.0,27627024384.0,166213.796875,00:00
3291,27145740288.0,28822542336.0,169772.03125,00:00
3292,27126865920.0,29999065088.0,173202.390625,00:00
3293,27106136064.0,28085780480.0,167588.125,00:00
3294,27132950528.0,28089769984.0,167600.03125,00:00
3295,27117467648.0,27636312064.0,166241.734375,00:00
3296,27072004096.0,29138065408.0,170698.765625,00:00
3297,27086827520.0,28417378304.0,168574.53125,00:00
3298,27062081536.0,28517253120.0,168870.53125,00:00
3299,27026528256.0,28894599168.0,169984.125,00:00
3300,26983006208.0,29256654848.0,171045.765625,00:00
3301,26933127168.0,28418099200.0,168576.6875,00:00
3302,26919225344.0,28126539776.0,167709.6875,00:00
3303,26928752640.0,27600580608.0,166134.21875,00:00
3304,26907246592.0,27779385344.0,166671.484375,00:00
3305,26871728128.0,27474995200.0,165755.828125,00:00
3306,26860484608.0,28604948480.0,169129.96875,00:00
3307,26804973568.0,27617251328.0,166184.390625,00:00
3308,26820446208.0,27626637312.0,166212.625,00:00
3309,26798888960.0,28462880768.0,168709.4375,00:00
3310,26800857088.0,28585164800.0,169071.484375,00:00
3311,26797107200.0,27348342784.0,165373.34375,00:00
3312,26771056640.0,28581761024.0,169061.421875,00:00
3313,26789890048.0,29074491392.0,170512.4375,00:00
3314,26705418240.0,28424312832.0,168595.125,00:00
3315,26667933696.0,27484385280.0,165784.140625,00:00
3316,26684065792.0,27456882688.0,165701.1875,00:00
3317,26617649152.0,28118384640.0,167685.390625,00:00
3318,26627956736.0,29151856640.0,170739.140625,00:00
3319,26585497600.0,28220157952.0,167988.578125,00:00
3320,26573135872.0,27645184000.0,166268.40625,00:00
3321,26573514752.0,28467482624.0,168723.09375,00:00
3322,26578825216.0,27802181632.0,166739.859375,00:00
3323,26577854464.0,27671209984.0,166346.671875,00:00
3324,26533056512.0,27816267776.0,166782.09375,00:00
3325,26548043776.0,27519186944.0,165889.078125,00:00
3326,26512003072.0,27597043712.0,166123.578125,00:00
3327,26526947328.0,27977424896.0,167264.53125,00:00
3328,26493683712.0,28574384128.0,169039.59375,00:00
3329,26456072192.0,28173090816.0,167848.421875,00:00
3330,26449864704.0,27728752640.0,166519.515625,00:00
3331,26402607104.0,26690588672.0,163372.546875,00:00
3332,26375948288.0,26229352448.0,161954.796875,00:00
3333,26343632896.0,27637821440.0,166246.265625,00:00
3334,26349498368.0,27923412992.0,167103.0,00:00
3335,26326624256.0,28328888320.0,168311.875,00:00
3336,26289715200.0,28680470528.0,169353.09375,00:00
3337,26270154752.0,27100082176.0,164621.03125,00:00
3338,26302928896.0,27839563776.0,166851.921875,00:00
3339,26287288320.0,28000278528.0,167332.859375,00:00
3340,26265065472.0,27313389568.0,165267.625,00:00
3341,26277128192.0,28209778688.0,167957.65625,00:00
3342,26256467968.0,26822510592.0,163775.796875,00:00
3343,26210150400.0,27638835200.0,166249.3125,00:00
3344,26217529344.0,27741294592.0,166557.1875,00:00
3345,26155229184.0,28274034688.0,168148.84375,00:00
3346,26132099072.0,27325904896.0,165305.5,00:00
3347,26081861632.0,26697728000.0,163394.40625,00:00
3348,26064545792.0,27820744704.0,166795.515625,00:00
3349,26037970944.0,26795505664.0,163693.328125,00:00
3350,25999101952.0,28109123584.0,167657.765625,00:00
3351,25998774272.0,27962165248.0,167218.921875,00:00
3352,25979176960.0,26943332352.0,164144.234375,00:00
3353,25968611328.0,27152859136.0,164781.25,00:00
3354,25941348352.0,27529891840.0,165921.34375,00:00
3355,25955811328.0,26795376640.0,163692.9375,00:00
3356,25950287872.0,26765647872.0,163602.09375,00:00
3357,25953828864.0,27634546688.0,166236.421875,00:00
3358,25885284352.0,26341189632.0,162299.703125,00:00
3359,25897893888.0,27509639168.0,165860.296875,00:00
3360,25905313792.0,26624452608.0,163170.0,00:00
3361,25836060672.0,27529674752.0,165920.6875,00:00
3362,25818474496.0,27712210944.0,166469.84375,00:00
3363,25800288256.0,26345334784.0,162312.46875,00:00
3364,25763753984.0,27533629440.0,165932.609375,00:00
3365,25770942464.0,26745587712.0,163540.78125,00:00
3366,25789552640.0,26402289664.0,162487.8125,00:00
3367,25722779648.0,27304208384.0,165239.859375,00:00
3368,25705609216.0,27125538816.0,164698.328125,00:00
3369,25752811520.0,26836781056.0,163819.359375,00:00
3370,25742018560.0,26978134016.0,164250.21875,00:00
3371,25697026048.0,27641427968.0,166257.109375,00:00
3372,25649162240.0,26834405376.0,163812.109375,00:00
3373,25643112448.0,26832666624.0,163806.796875,00:00
3374,25640816640.0,27013994496.0,164359.34375,00:00
3375,25578227712.0,27310448640.0,165258.734375,00:00
3376,25561649152.0,27417309184.0,165581.734375,00:00
3377,25527785472.0,26316756992.0,162224.40625,00:00
3378,25544656896.0,26974787584.0,164240.03125,00:00
3379,25536133120.0,27363069952.0,165417.859375,00:00
3380,25484359680.0,27529697280.0,165920.734375,00:00
3381,25452527616.0,26857441280.0,163882.40625,00:00
3382,25407502336.0,27220105216.0,164985.171875,00:00
3383,25363789824.0,26634403840.0,163200.5,00:00
3384,25383053312.0,27028293632.0,164402.84375,00:00
3385,25371881472.0,27860963328.0,166916.046875,00:00
3386,25326286848.0,26857254912.0,163881.828125,00:00
3387,25350492160.0,26102548480.0,161562.828125,00:00
3388,25330903040.0,26731988992.0,163499.203125,00:00
3389,25286678528.0,27872669696.0,166951.09375,00:00
